raceId,constructorId,circuitId,year,constructorName,circuitName,circuitClass1,circuitClass2,circuitClass3,distanceKm,location,country,constructorDriverCount,totalDriverCount,totalConstructorCount,totalCalculatedPoints,totalRacePoints,shareOfTotalPoints,maxPoints,shareOfMaxPoints,firstPlace,secondPlace,thirdPlace,trailingDriverCircuitExperience,totalDriverCircuitExperience,trailingAvgRelativeFinish,avgRelativePerformance,eventTrailingCompetitivenessDriver,eventCompetitivenessDriver,trailingConstructorCircuitExperience,totalConstructorCircuitExperience,trailingConstructorAvgRelativeFinish,constructorAvgRelativeFinish,eventTrailingCompetitivenessConstructor,eventCompetitivenessConstructor,logAdjustedShareOfMaxPoints,finishingNumber,finishingPercentage,finishingGroup,podiumAppearance,numberOfRacesAtCircuit
414,32,11,1986,Team Lotus,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,26,13,8,26.01010101,0.307572816,16,0.5,0,1,0,0,9,1,0.176108589,1,0.489349651,0,9,1,0.417416451,1,0.531155143,-0.693147181,2,0.153846154,1,1,34
414,34,11,1986,Brabham,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,26,13,1E-26,26.01010101,3.84466E-28,16,6.25E-28,0,0,0,0,14,1,0.312575835,1,0.489349651,0,6,1,0.540045481,1,0.531155143,-62.63980113,12,0.923076923,4,0,34
414,45,11,1986,Osella,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,26,13,1E-30,26.01010101,3.84466E-32,16,6.25E-32,0,0,0,0,5,1,0.856544665,1,0.489349651,0,5,1,0.814322344,1,0.531155143,-71.85014151,13,1,4,0,34
414,49,11,1986,Zakspeed,Hungarian Grand Prix,Race,Race,Race,4.381,Mogyoród,Hungary,2,26,13,0.00000001,26.01010101,3.84466E-10,16,6.25E-10,0,0,0,0,5,1,0.709005377,1,0.489349651,0,4,1,0.839640199,1,0.531155143,-21.19326947,7,0.538461538,3,0,34
415,1,23,1986,McLaren,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,26,13,10.000001,26.01010101,0.384466058,16,0.625000063,1,0,0,13,16,0.433506799,0.397743624,0.604189564,0.534867027,15,24,0.359115482,0.327819845,0.548783633,0.50780961,-0.470003529,1,0.076923077,1,1,14
415,3,23,1986,Williams,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,26,13,1.01E-12,26.01010101,3.88311E-14,16,6.3125E-14,0,0,0,14,18,0.464875628,0.417734333,0.604189564,0.534867027,9,18,0.493290189,0.468857604,0.548783633,0.50780961,-30.39365951,9,0.692307692,3,0,14
415,6,23,1986,Ferrari,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,26,13,10,26.01010101,0.384466019,16,0.625,0,1,1,8,12,0.487964484,0.412201391,0.604189564,0.534867027,15,24,0.339144831,0.321318666,0.548783633,0.50780961,-0.470003629,2,0.153846154,1,2,14
415,18,23,1986,Minardi,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,26,13,1.01E-22,26.01010101,3.88311E-24,16,6.3125E-24,0,0,0,5,9,0.829465426,0.731211568,0.604189564,0.534867027,1,10,0.444444444,0.643500389,0.548783633,0.50780961,-53.41951044,10,0.769230769,3,0,14
415,21,23,1986,Arrows,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,26,13,1,26.01010101,0.038446602,16,0.0625,0,0,0,3,7,0.654959558,0.306437273,0.604189564,0.534867027,8,16,0.560425448,0.620575486,0.548783633,0.50780961,-2.772588722,4,0.307692308,2,0,14
415,22,23,1986,Benetton,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,26,13,0.01,26.01010101,0.000384466,16,0.000625,0,0,0,5,10,0.47296722,0.461855961,0.604189564,0.534867027,0,7,1,0.517982018,0.548783633,0.50780961,-7.377758908,5,0.384615385,2,0,14
415,25,23,1986,Tyrrell,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,26,13,1.01E-28,26.01010101,3.88311E-30,16,6.3125E-30,0,0,0,1,5,1,0.842948718,0.604189564,0.534867027,15,19,0.576299627,0.613512219,0.548783633,0.50780961,-67.235021,12,0.923076923,4,0,14
415,26,23,1986,Lola,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,26,13,5,26.01010101,0.19223301,16,0.3125,0,0,0,14,16,0.376528693,0.351876223,0.604189564,0.534867027,1,2,0.580645161,0.376861042,0.548783633,0.50780961,-1.16315081,3,0.230769231,2,0,14
415,27,23,1986,Ligier,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,26,13,1E-08,26.01010101,3.84466E-10,16,6.25E-10,0,0,0,9,13,0.437920263,0.433078533,0.604189564,0.534867027,10,12,0.431018637,0.429695018,0.548783633,0.50780961,-21.19326947,7,0.538461538,3,0,14
415,32,23,1986,Team Lotus,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,26,13,1E-26,26.01010101,3.84466E-28,16,6.25001E-28,0,0,0,2,5,0.648148148,0.612535613,0.604189564,0.534867027,15,17,0.50217559,0.50983819,0.548783633,0.50780961,-62.63980014,11,0.846153846,4,0,14
415,34,23,1986,Brabham,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,26,13,1.01E-38,26.01010101,3.88311E-40,16,6.3125E-40,0,0,0,13,17,0.642317132,0.689490581,0.604189564,0.534867027,14,16,0.387674668,0.443782643,0.548783633,0.50780961,-90.26087193,13,1,4,0,14
415,45,23,1986,Osella,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,26,13,1E-10,26.01010101,3.84466E-12,16,6.25E-12,0,0,0,3,6,0.878033206,0.761435308,0.604189564,0.534867027,6,8,0.68217537,0.715958451,0.548783633,0.50780961,-25.79843965,8,0.615384615,3,0,14
415,49,23,1986,Zakspeed,Austrian Grand Prix,Race,Race,Race,4.318,Spielberg bei Knittelfeld,Austria,2,26,13,0.0001,26.01010101,3.84466E-06,16,0.00000625,0,0,0,4,7,0.527777778,0.534722223,0.604189564,0.534867027,1,3,0.777777778,0.611823362,0.548783633,0.50780961,-11.98292909,6,0.461538462,2,0,14
416,1,14,1986,McLaren,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,27,14,3,26.01010101,0.115339806,16,0.1875,0,0,0,12,20,0.536297026,0.472206608,0.584335141,0.47133258,14,48,0.444124507,0.426005673,0.614991805,0.527081907,-1.673976434,3,0.214285714,2,0,39
416,3,14,1986,Williams,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,27,14,16,26.01010101,0.615145631,16,1,1,1,0,12,24,0.400064706,0.318089297,0.584335141,0.47133258,8,42,0.460504525,0.400957408,0.614991805,0.527081907,0,1,0.071428571,1,2,39
416,6,14,1986,Ferrari,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,27,14,4,26.01010101,0.153786408,16,0.25,0,0,1,8,21,0.387483381,0.459291419,0.584335141,0.47133258,35,69,0.355533115,0.318100741,0.614991805,0.527081907,-1.386294361,2,0.142857143,1,1,39
416,18,14,1986,Minardi,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,27,14,1E-16,26.01010101,3.84466E-18,16,6.25E-18,0,0,0,4,18,0.780124521,0.48071232,0.584335141,0.47133258,1,21,0.961538462,0.685791716,0.614991805,0.527081907,-39.61395021,9,0.642857143,3,0,39
416,21,14,1986,Arrows,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,27,14,0.0101,26.01010101,0.000388311,16,0.00063125,0,0,0,3,13,0.711374726,0.419251618,0.584335141,0.47133258,7,17,0.57273232,0.571930445,0.614991805,0.527081907,-7.367808577,6,0.428571429,2,0,39
416,22,14,1986,Benetton,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,27,14,2,26.01010101,0.076893204,16,0.125,0,0,0,5,19,0.526638177,0.390984407,0.584335141,0.47133258,0,16,1,0.399069952,0.614991805,0.527081907,-2.079441542,4,0.285714286,2,0,39
416,25,14,1986,Tyrrell,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,27,14,0.00000101,26.01010101,3.88311E-08,16,6.3125E-08,0,0,0,2,14,0.346153847,0.401529584,0.584335141,0.47133258,13,26,0.433534924,0.467497051,0.614991805,0.527081907,-16.57814895,7,0.5,2,0,39
416,26,14,1986,Lola,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,27,14,1,26.01010101,0.038446602,16,0.0625,0,0,0,14,16,0.356342007,0.37633612,0.584335141,0.47133258,4,7,0.545930772,0.571351377,0.614991805,0.527081907,-2.772588722,5,0.357142857,2,0,39
416,27,14,1986,Ligier,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,27,14,1E-20,26.01010101,3.84466E-22,16,6.25001E-22,0,0,0,7,17,0.629535949,0.518450531,0.584335141,0.47133258,9,20,0.438843646,0.489200071,0.614991805,0.527081907,-48.82428958,11,0.785714286,3,0,39
416,32,14,1986,Team Lotus,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,27,14,1E-28,26.01010101,3.84466E-30,16,6.25E-30,0,0,0,1,10,0.557692308,0.5245515,0.584335141,0.47133258,16,25,0.400823336,0.485202187,0.614991805,0.527081907,-67.24497133,13,0.928571429,4,0,39
416,34,14,1986,Brabham,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,27,14,1E-30,26.01010101,3.84466E-32,16,6.25E-32,0,0,0,13,27,0.587743225,0.55665568,0.584335141,0.47133258,14,19,0.445942421,0.501250355,0.614991805,0.527081907,-71.8501415,14,1,4,0,39
416,39,14,1986,AGS,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,1,27,14,1E-18,26.01010101,3.84466E-20,10,1E-19,0,0,0,0,7,1,0.436695514,0.584335141,0.47133258,0,6,1,0.752800532,0.614991805,0.527081907,-43.74911677,10,0.714285714,3,0,39
416,45,14,1986,Osella,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,27,14,1E-10,26.01010101,3.84466E-12,16,6.25E-12,0,0,0,3,13,0.836313325,0.611743019,0.584335141,0.47133258,5,10,0.550377247,0.622118292,0.614991805,0.527081907,-25.79843965,8,0.571428571,3,0,39
416,49,14,1986,Zakspeed,Italian Grand Prix,Race,Race,Race,5.793,Monza,Italy,2,27,14,1E-22,26.01010101,3.84466E-24,16,6.25E-24,0,0,0,3,8,0.524928775,0.632158503,0.584335141,0.47133258,0,4,1,0.687870896,0.614991805,0.527081907,-53.42946077,12,0.857142857,4,0,39
417,1,27,1986,McLaren,Portuguese Grand Prix,Race,Race,Race,4.36,Cascais,Portugal,2,27,14,6,26.01010101,0.230679612,16,0.375,0,1,0,4,12,0.520655271,0.459247514,0.671448922,0.491459519,2,13,0.258547009,0.330502124,0.649165649,0.535780772,-0.980829253,2,0.142857143,1,1,13
417,3,27,1986,Williams,Portuguese Grand Prix,Race,Race,Race,4.36,Cascais,Portugal,2,27,14,14,26.01010101,0.538252427,16,0.875,1,0,1,4,17,0.423789174,0.339819754,0.671448922,0.491459519,2,13,0.564102564,0.310148844,0.649165649,0.535780772,-0.133531393,1,0.071428571,1,2,13
417,6,27,1986,Ferrari,Portuguese Grand Prix,Race,Race,Race,4.36,Cascais,Portugal,2,27,14,3,26.01010101,0.115339806,16,0.1875,0,0,0,4,17,0.235042736,0.336219082,0.671448922,0.491459519,2,13,0.216524217,0.352850154,0.649165649,0.535780772,-1.673976434,4,0.285714286,2,0,13
417,18,27,1986,Minardi,Portuguese Grand Prix,Race,Race,Race,4.36,Cascais,Portugal,2,27,14,1.0001E-20,26.01010101,3.84504E-22,16,6.25063E-22,0,0,0,2,16,0.745726496,0.459995572,0.671448922,0.491459519,1,12,0.846153846,0.531635705,0.649165649,0.535780772,-48.82419059,12,0.857142857,4,0,13
417,21,27,1986,Arrows,Portuguese Grand Prix,Race,Race,Race,4.36,Cascais,Portugal,2,27,14,1.01E-08,26.01010101,3.88311E-10,16,6.3125E-10,0,0,0,2,12,0.876068376,0.600227148,0.671448922,0.491459519,2,7,0.818732194,0.532566597,0.649165649,0.535780772,-21.18331914,7,0.5,2,0,13
417,22,27,1986,Benetton,Portuguese Grand Prix,Race,Race,Race,4.36,Cascais,Portugal,2,27,14,0.0001,26.01010101,3.84466E-06,16,0.00000625,0,0,0,2,15,0.822293448,0.328607884,0.671448922,0.491459519,0,11,1,0.289260554,0.649165649,0.535780772,-11.98292909,6,0.428571429,2,0,13
417,25,27,1986,Tyrrell,Portuguese Grand Prix,Race,Race,Race,4.36,Cascais,Portugal,2,27,14,1.01E-32,26.01010101,3.88311E-34,16,6.3125E-34,0,0,0,2,14,0.715811966,0.498049103,0.671448922,0.491459519,1,12,0.442307692,0.597566462,0.649165649,0.535780772,-76.44536137,13,0.928571429,4,0,13
417,26,27,1986,Lola,Portuguese Grand Prix,Race,Race,Race,4.36,Cascais,Portugal,2,27,14,1E-18,26.01010101,3.84466E-20,16,6.25E-20,0,0,0,2,4,0.593660969,0.599477683,0.671448922,0.491459519,0,3,1,0.689081616,0.649165649,0.535780772,-44.2191204,11,0.785714286,3,0,13
417,27,27,1986,Ligier,Portuguese Grand Prix,Race,Race,Race,4.36,Cascais,Portugal,2,27,14,0.01,26.01010101,0.000384466,16,0.000625,0,0,0,3,13,0.647435898,0.535418025,0.671448922,0.491459519,2,13,0.650997151,0.561410578,0.649165649,0.535780772,-7.377758908,5,0.357142857,2,0,13
417,32,27,1986,Team Lotus,Portuguese Grand Prix,Race,Race,Race,4.36,Cascais,Portugal,2,27,14,3.000001,26.01010101,0.115339844,16,0.187500063,0,0,0,2,11,0.537393163,0.284381093,0.671448922,0.491459519,2,11,0.270299145,0.462049346,0.649165649,0.535780772,-1.6739761,3,0.214285714,2,0,13
417,34,27,1986,Brabham,Portuguese Grand Prix,Race,Race,Race,4.36,Cascais,Portugal,2,27,14,1E-16,26.01010101,3.84466E-18,16,6.25E-18,0,0,0,4,18,0.547720798,0.521109753,0.671448922,0.491459519,2,7,0.532763533,0.552330567,0.649165649,0.535780772,-39.61395021,10,0.714285714,3,0,13
417,39,27,1986,AGS,Portuguese Grand Prix,Race,Race,Race,4.36,Cascais,Portugal,1,27,14,1E-42,26.01010101,3.84466E-44,10,1E-43,0,0,0,0,7,1,0.550508631,0.671448922,0.491459519,0,5,1,0.761430758,0.649165649,0.535780772,-99.011159,14,1,4,0,13
417,45,27,1986,Osella,Portuguese Grand Prix,Race,Race,Race,4.36,Cascais,Portugal,2,27,14,1E-14,26.01010101,3.84466E-16,16,6.25E-16,0,0,0,2,7,0.753205128,0.621683822,0.671448922,0.491459519,2,7,0.487891738,0.648271382,0.649165649,0.535780772,-35.00878002,9,0.642857143,3,0,13
417,49,27,1986,Zakspeed,Portuguese Grand Prix,Race,Race,Race,4.36,Cascais,Portugal,2,27,14,1E-12,26.01010101,3.84466E-14,16,6.25E-14,0,0,0,2,7,0.981481482,0.745688203,0.671448922,0.491459519,1,5,1,0.881826119,0.649165649,0.535780772,-30.40360984,8,0.571428571,3,0,13
418,1,32,1986,McLaren,Mexican Grand Prix,Race,Race,Race,4.304,Mexico City,Mexico,2,25,13,6,26.01010101,0.230679612,16,0.375,0,1,0,0,7,1,0.559674454,1,0.50963157,0,12,1,0.514539096,0.850529199,0.501029819,-0.980829253,2,0.153846154,1,1,12
418,3,32,1986,Williams,Mexican Grand Prix,Race,Race,Race,4.304,Mexico City,Mexico,2,25,13,5,26.01010101,0.19223301,16,0.3125,0,0,0,0,13,1,0.247363902,1,0.50963157,0,12,1,0.33782719,0.850529199,0.501029819,-1.16315081,3,0.230769231,2,0,12
418,6,32,1986,Ferrari,Mexican Grand Prix,Race,Race,Race,4.304,Mexico City,Mexico,2,25,13,1E-12,26.01010101,3.84466E-14,16,6.25E-14,0,0,0,0,12,1,0.550953708,1,0.50963157,7,19,0.455583286,0.430879269,0.850529199,0.501029819,-30.40360984,10,0.769230769,3,0,12
418,18,32,1986,Minardi,Mexican Grand Prix,Race,Race,Race,4.304,Mexico City,Mexico,2,25,13,0.0001,26.01010101,3.84466E-06,16,6.25E-06,0,0,0,0,12,1,0.373524072,1,0.50963157,0,7,1,0.544964874,0.850529199,0.501029819,-11.98292909,7,0.538461538,3,0,12
418,21,32,1986,Arrows,Mexican Grand Prix,Race,Race,Race,4.304,Mexico City,Mexico,2,25,13,0.010001,26.01010101,0.000384504,16,0.000625063,0,0,0,0,10,1,0.456945816,1,0.50963157,0,5,1,0.374795226,0.850529199,0.501029819,-7.377658913,6,0.461538462,2,0,12
418,22,32,1986,Benetton,Mexican Grand Prix,Race,Race,Race,4.304,Mexico City,Mexico,2,25,13,10,26.01010101,0.384466019,16,0.625,1,0,0,0,9,1,0.455757365,1,0.50963157,0,7,1,0.311725385,0.850529199,0.501029819,-0.470003629,1,0.076923077,1,1,12
418,25,32,1986,Tyrrell,Mexican Grand Prix,Race,Race,Race,4.304,Mexico City,Mexico,2,25,13,1E-10,26.01010101,3.84466E-12,16,6.25E-12,0,0,0,0,8,1,0.526314018,1,0.50963157,1,8,0.666666667,0.518001526,0.850529199,0.501029819,-25.79843965,9,0.692307692,3,0,12
418,26,32,1986,Lola,Mexican Grand Prix,Race,Race,Race,4.304,Mexico City,Mexico,2,25,13,1E-26,26.01010101,3.84466E-28,16,6.25E-28,0,0,0,0,2,1,0.88,1,0.50963157,1,3,0.64,0.609607843,0.850529199,0.501029819,-62.63980114,13,1,4,0,12
418,27,32,1986,Ligier,Mexican Grand Prix,Race,Race,Race,4.304,Mexico City,Mexico,2,25,13,1,26.01010101,0.038446602,16,0.0625,0,0,0,0,9,1,0.518387629,1,0.50963157,0,7,1,0.441408246,0.850529199,0.501029819,-2.772588722,5,0.384615385,2,0,12
418,32,32,1986,Team Lotus,Mexican Grand Prix,Race,Race,Race,4.304,Mexico City,Mexico,2,25,13,4,26.01010101,0.153786408,16,0.25,0,0,1,0,8,1,0.481983553,1,0.50963157,2,9,0.867407407,0.500793645,0.850529199,0.501029819,-1.386294361,4,0.307692308,2,1,12
418,34,32,1986,Brabham,Mexican Grand Prix,Race,Race,Race,4.304,Mexico City,Mexico,2,25,13,1E-14,26.01010101,3.84466E-16,16,6.25E-16,0,0,0,0,12,1,0.349361724,1,0.50963157,2,8,0.427222222,0.510695342,0.850529199,0.501029819,-35.00878002,11,0.846153846,4,0,12
418,45,32,1986,Osella,Mexican Grand Prix,Race,Race,Race,4.304,Mexico City,Mexico,2,25,13,1E-20,26.01010101,3.84466E-22,16,6.25E-22,0,0,0,0,5,1,0.671573615,1,0.50963157,0,5,1,0.719463075,0.850529199,0.501029819,-48.82429058,12,0.923076923,4,0,12
418,49,32,1986,Zakspeed,Mexican Grand Prix,Race,Race,Race,4.304,Mexico City,Mexico,1,25,13,0.00000001,26.01010101,3.84466E-10,10,0.000000001,0,0,0,0,4,1,0.553370554,1,0.50963157,0,4,1,0.698686931,0.850529199,0.501029819,-20.72326584,8,0.615384615,3,0,12
419,1,29,1986,McLaren,Australian Grand Prix,Street,Street,Road,3.78,Adelaide,Australia,2,26,13,10,26.01010101,0.384466019,16,0.625,1,0,0,2,9,0.4,0.297226818,0.676923077,0.468642829,1,11,0.6,0.365223188,0.547692308,0.519286788,-0.470003629,1,0.076923077,1,1,11
419,3,29,1986,Williams,Australian Grand Prix,Street,Street,Road,3.78,Adelaide,Australia,2,26,13,6,26.01010101,0.230679612,16,0.375,0,1,0,2,15,0.96,0.33888302,0.676923077,0.468642829,1,11,0.52,0.306118157,0.547692308,0.519286788,-0.980829253,2,0.153846154,1,1,11
419,6,29,1986,Ferrari,Australian Grand Prix,Street,Street,Road,3.78,Adelaide,Australia,2,26,13,4,26.01010101,0.153786408,16,0.25,0,0,1,2,14,0.3,0.519330633,0.676923077,0.468642829,1,11,0.3,0.355311232,0.547692308,0.519286788,-1.386294361,4,0.307692308,2,1,11
419,18,29,1986,Minardi,Australian Grand Prix,Street,Street,Road,3.78,Adelaide,Australia,2,26,13,1E-28,26.01010101,3.84466E-30,16,6.25E-30,0,0,0,0,12,1,0.55117306,0.676923077,0.468642829,1,11,0.32,0.559790746,0.547692308,0.519286788,-67.24497132,13,1,4,0,11
419,21,29,1986,Arrows,Australian Grand Prix,Street,Street,Road,3.78,Adelaide,Australia,2,26,13,1.01E-22,26.01010101,3.88311E-24,16,6.3125E-24,0,0,0,1,10,0.84,0.403937261,0.676923077,0.468642829,1,6,0.46,0.60927473,0.547692308,0.519286788,-53.41951044,12,0.923076923,4,0,11
419,22,29,1986,Benetton,Australian Grand Prix,Street,Street,Road,3.78,Adelaide,Australia,2,26,13,0.00000001,26.01010101,3.84466E-10,16,6.25E-10,0,0,0,2,14,0.44,0.426147516,0.676923077,0.468642829,0,10,1,0.388469998,0.547692308,0.519286788,-21.19326947,8,0.615384615,3,0,11
419,25,29,1986,Tyrrell,Australian Grand Prix,Street,Street,Road,3.78,Adelaide,Australia,2,26,13,5,26.01010101,0.19223301,16,0.3125,0,0,0,2,13,0.32,0.420288227,0.676923077,0.468642829,1,11,0.34,0.54664464,0.547692308,0.519286788,-1.16315081,3,0.230769231,2,0,11
419,26,29,1986,Lola,Australian Grand Prix,Street,Street,Road,3.78,Adelaide,Australia,2,26,13,1E-10,26.01010101,3.84466E-12,16,6.25E-12,0,0,0,2,4,0.82,0.736923077,0.676923077,0.468642829,1,2,0.84,0.746923077,0.547692308,0.519286788,-25.79843965,9,0.692307692,3,0,11
419,27,29,1986,Ligier,Australian Grand Prix,Street,Street,Road,3.78,Adelaide,Australia,2,26,13,0.0101,26.01010101,0.000388311,16,0.00063125,0,0,0,0,9,1,0.511488604,0.676923077,0.468642829,1,11,0.1,0.416903038,0.547692308,0.519286788,-7.367808577,6,0.461538462,2,0,11
419,32,29,1986,Team Lotus,Australian Grand Prix,Street,Street,Road,3.78,Adelaide,Australia,2,26,13,1,26.01010101,0.038446602,16,0.0625,0,0,0,1,10,0.68,0.298211287,0.676923077,0.468642829,1,10,0.62,0.528883698,0.547692308,0.519286788,-2.772588722,5,0.384615385,2,0,11
419,34,29,1986,Brabham,Australian Grand Prix,Street,Street,Road,3.78,Adelaide,Australia,2,26,13,1E-14,26.01010101,3.84466E-16,16,6.25001E-16,0,0,0,2,16,0.54,0.455672232,0.676923077,0.468642829,1,6,0.74,0.58035939,0.547692308,0.519286788,-35.00877902,10,0.769230769,3,0,11
419,45,29,1986,Osella,Australian Grand Prix,Street,Street,Road,3.78,Adelaide,Australia,2,26,13,1E-18,26.01010101,3.84466E-20,16,6.25E-20,0,0,0,1,6,0.86,0.606436173,0.676923077,0.468642829,1,6,0.28,0.663760684,0.547692308,0.519286788,-44.2191204,11,0.846153846,4,0,11
419,49,29,1986,Zakspeed,Australian Grand Prix,Street,Street,Road,3.78,Adelaide,Australia,2,26,13,0.000001,26.01010101,3.84466E-08,16,6.25E-08,0,0,0,1,6,0.64,0.526638866,0.676923077,0.468642829,0,4,1,0.683065665,0.547692308,0.519286788,-16.58809928,7,0.538461538,3,0,11
420,1,36,1985,McLaren,Brazilian Grand Prix,Race,Race,Race,5.031,Rio de Janeiro,Brazil,2,25,14,10,26.01010101,0.384466019,16,0.625,1,0,0,8,14,0.261502603,0.280174485,0.59165862,0.507191681,5,10,0.401475508,0.365570927,0.538101334,0.516836622,-0.470003629,1,0.071428571,1,1,9
420,3,36,1985,Williams,Brazilian Grand Prix,Race,Race,Race,5.031,Rio de Janeiro,Brazil,2,25,14,1.0001E-30,26.01010101,3.84504E-32,16,6.25063E-32,0,0,0,8,15,0.333962707,0.489582826,0.59165862,0.507191681,5,10,0.341746032,0.446006256,0.538101334,0.516836622,-71.85004152,12,0.857142857,4,0,9
420,4,36,1985,Renault,Brazilian Grand Prix,Race,Race,Race,5.031,Rio de Janeiro,Brazil,2,25,14,2.00000001,26.01010101,0.076893204,16,0.125000001,0,0,0,7,13,0.404480998,0.377895297,0.59165862,0.507191681,4,5,0.419866871,0.395893497,0.538101334,0.516836622,-2.079441537,4,0.285714286,2,0,9
420,6,36,1985,Ferrari,Brazilian Grand Prix,Race,Race,Race,5.031,Rio de Janeiro,Brazil,2,25,14,9,26.01010101,0.346019417,16,0.5625,0,1,0,7,16,0.601372177,0.446515863,0.59165862,0.507191681,5,10,0.435544462,0.355360036,0.538101334,0.516836622,-0.575364145,2,0.142857143,1,1,9
420,18,36,1985,Minardi,Brazilian Grand Prix,Race,Race,Race,5.031,Rio de Janeiro,Brazil,1,25,14,1E-22,26.01010101,3.84466E-24,10,1E-23,0,0,0,0,2,1,0.655789474,0.59165862,0.507191681,0,5,1,0.725968849,0.538101334,0.516836622,-52.95945714,11,0.785714286,3,0,9
420,21,36,1985,Arrows,Brazilian Grand Prix,Race,Race,Race,5.031,Rio de Janeiro,Brazil,2,25,14,1E-10,26.01010101,3.84466E-12,16,6.25001E-12,0,0,0,1,11,0.611111111,0.348855986,0.59165862,0.507191681,5,10,0.361919269,0.403163444,0.538101334,0.516836622,-25.79843865,8,0.571428571,3,0,9
420,25,36,1985,Tyrrell,Brazilian Grand Prix,Race,Race,Race,5.031,Rio de Janeiro,Brazil,2,25,14,0.0101,26.01010101,0.000388311,16,0.00063125,0,0,0,1,10,0.666666667,0.447102434,0.59165862,0.507191681,5,10,0.476409797,0.421515816,0.538101334,0.516836622,-7.367808577,6,0.428571429,2,0,9
420,27,36,1985,Ligier,Brazilian Grand Prix,Race,Race,Race,5.031,Rio de Janeiro,Brazil,2,25,14,1,26.01010101,0.038446602,16,0.0625,0,0,0,9,16,0.574268007,0.504376737,0.59165862,0.507191681,5,9,0.510665643,0.45729491,0.538101334,0.516836622,-2.772588722,5,0.357142857,2,0,9
420,32,36,1985,Team Lotus,Brazilian Grand Prix,Race,Race,Race,5.031,Rio de Janeiro,Brazil,2,25,14,4,26.01010101,0.153786408,16,0.25,0,0,1,5,12,0.668277437,0.418657253,0.59165862,0.507191681,5,10,0.367870797,0.338945807,0.538101334,0.516836622,-1.386294361,3,0.214285714,2,1,9
420,34,36,1985,Brabham,Brazilian Grand Prix,Race,Race,Race,5.031,Rio de Janeiro,Brazil,2,25,14,1E-32,26.01010101,3.84466E-34,16,6.25001E-34,0,0,0,5,11,0.520115421,0.56793454,0.59165862,0.507191681,5,9,0.420352449,0.526887898,0.538101334,0.516836622,-76.4553107,13,0.928571429,4,0,9
420,45,36,1985,Osella,Brazilian Grand Prix,Race,Race,Race,5.031,Rio de Janeiro,Brazil,1,25,14,1E-12,26.01010101,3.84466E-14,10,1E-13,0,0,0,2,6,0.833333333,0.795332956,0.59165862,0.507191681,4,9,0.785099846,0.750651153,0.538101334,0.516836622,-29.93360621,9,0.642857143,3,0,9
420,50,36,1985,RAM,Brazilian Grand Prix,Race,Race,Race,5.031,Rio de Janeiro,Brazil,2,25,14,1E-06,26.01010101,3.84466E-08,16,6.25E-08,0,0,0,4,8,0.647252091,0.502146922,0.59165862,0.507191681,2,3,0.491402116,0.474268078,0.538101334,0.516836622,-16.58809927,7,0.5,2,0,9
